ID,Institution Name,Street,City,State,ZIP,Chief Name,Chief Title,Telephone,URL,Alias,System,County,Longitude,Latitude,
106351,Arkansas College of Barbering and Hair Design,200 E Washington Ave,North Little Rock,AR,72114,Larry Robinson,President,5013769696,www.arkansascollegeofbarbering.com,,,Pulaski County,-92.266336,34.753621,
106360,Arthur's Beauty College Inc-Fort Smith,2000 North B St,Fort Smith,AR,72901-3342,Chris Strawn,Owner,4797836245,www.arthursbeautycollege.com,,Arthur's Beauty College Inc.,Sebastian County,-94.410967,35.379955,
106397,University of Arkansas,Administration Bldg 425,Fayetteville,AR,72701,G. David Gearhart,Chancellor,4795752000,www.uark.edu,Arkansas,University of Arkansas System,Washington County,-94.178214,36.06153,
106412,University of Arkansas at Pine Bluff,1200 N University Mail Slot 4789,Pine Bluff,AR,71601,Laurence B. Alexander,Chancellor,8705758000,www.uapb.edu,Arkansas-Pine Bluff,University of Arkansas System,Jefferson County,-92.021263,34.242192,
106449,Arkansas State University-Beebe,1000 Iowa Street,Beebe,AR,72012-1000,Eugene McKay,Chancellor,5018823600,www.asub.edu,,Arkansas State University System,White County,-91.896165,35.074512,
106458,Arkansas State University-Main Campus,2105 E. Aggie Road,Jonesboro,AR,72401,Dr. Tim Hudson,Chancellor,8709722100,www2.astate.edu,Arkansas State,Arkansas State University System,Craighead County,-90.680478,35.842779,
106467,Arkansas Tech University,Administration Bldg 200; 1509 N Boulder Ave,Russellville,AR,72801-2222,Robert C Brown,President,4799680389,www.atu.edu,,,Pope County,-93.13233,35.295227,
106485,University of Arkansas at Monticello,Highway 425 South,Monticello,AR,71656,Dr. Jack Lassiter,Chancellor,8703676811,www.uamont.edu,,University of Arkansas System,Drew County,-91.812971,33.589788,
106494,Arthur's Beauty College Inc-Jacksonville,2600 John Harden Dr,Jacksonville,AR,72076,Chris Strawn,Owner,5019828987,arthursbeautycollege.com,,Arthur's Beauty College Inc.,Pulaski County,-92.102284,34.8918,
106546,Baptist Health Schools-Little Rock,11900 Col Glenn Rd Ste 1000,Little Rock,AR,72210-2820,Judy Pile,Assistant Vice President of Education,5012026200,www.bhslr.edu,,Baptist Health,Pulaski County,-92.40692,34.713115,
106625,Black River Technical College,1410 Hwy 304 East,Pocahontas,AR,72455,Wayne Hatcher,President,8702484000,www.blackrivertech.edu,,,Randolph County,-90.951033,36.239793,
106704,University of Central Arkansas,201 Donaghey Ave,Conway,AR,72035-0001,Tom Courtway,President,5014505000,www.uca.edu,Central Arkansas,,Faulkner County,-92.45931,35.078196,
106713,Central Baptist College,1501 College Avenue,Conway,AR,72034,Terry Kimbrow,President,5013296872,www.cbc.edu,,,Faulkner County,-92.444102,35.084574,
106795,Cossatot Community College of the University of Arkansas,183 College Drive,De Queen,AR,71832,Steve Cole,Chancellor,8705844471,www.cccua.edu/,,University of Arkansas System,Sevier County,-94.3673,34.043389,
106810,Crowley's Ridge College,100 College Dr,Paragould,AR,72450,Ken Hoppe,President,8702366901,www.crc.edu/,,,Greene County,-90.58482,36.066239,
106829,Crowley's Ridge Technical Institute,1620 Newcastle Road,Forrest City,AR,72335-0925,Burl Lieblong,President,8.71E+12,www.crti.tec.ar.us,,,St. Francis County,-90.767807,35.041908,
106883,East Arkansas Community College,1700 Newcastle Rd,Forrest City,AR,72335-2204,Dr. Coy Grace,President,8.71E+12,WWW.EACC.EDU,,,St. Francis County,-90.767445,35.039673,
106892,Eastern College of Health Vocations-Little Rock,200 South University Avenue,Little Rock,AR,72205,Joseph P. Dalto III,Owner,5015680211,www.easterncollege.edu,,,Pulaski County,-92.341891,34.75128,
106908,Imagine-Paul Mitchell Partner School,4201 E McCain Blvd,North Little Rock,AR,72117,George Brunt,Owner,5018011833,www.pmlittlerock.com,,Paul Mitchell Schools,Pulaski County,-92.221304,34.791306,
106980,National Park Community College,101 College Dr,Hot Springs,AR,71913,Sally Carder,President,5017604222,www.npcc.edu,,,Garland County,-93.117111,34.512731,
106999,University of Arkansas Community College-Batesville,2005 White Drive,Batesville,AR,72503-3350,Deborah Frazier,Chancellor,8706122000,www.uaccb.edu,,University of Arkansas System,Independence County,-91.616123,35.79293,
107044,Harding University,915 E. Market Ave.,Searcy,AR,72143,Bruce McLarty,President,5012794000,www.harding.edu,,,White County,-91.729008,35.249605,
107071,Henderson State University,1100 Henderson Street,Arkadelphia,AR,71999-0001,"Glendell Jones, Jr.",President,8702305000,www.hsu.edu,Henderson State,,Clark County,-93.060313,34.127792,
107080,Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,Dr. William M. Tsutsui,President,5013296811,www.hendrix.edu,,,Faulkner County,-92.442021,35.09972,
107099,Hot Springs Beauty College,100 Cones Rd,Hot Springs,AR,71901,Wentz Akard,Chief Executive Officer,5016244258,hotspringsbeautycollege.com,,,Garland County,-93.038381,34.496287,
107123,Jefferson Regional Medical Center School of Nursing,1600 West 40th St,Pine Bluff,AR,71603,Kathy Pierce,Director,8705417850,www.jrmc.org,,Jefferson Regional Medical System,Jefferson County,-92.018045,34.187831,
107141,John Brown University,2000 W University St,Siloam Springs,AR,72761,Dr Charles W. Pollard,President,4795249500,www.jbu.edu,,,Benton County,-94.559088,36.191077,
107211,Lees School of Cosmetology,2700 W. Pershing Blvd,North  Little Rock,AR,72114-3800,Linda  Lee,Director,5017582800,LSCTraining.com,,,Pulaski County,-92.296729,34.781993,
107220,Career Academy of Hair Design,346 E. Robinson Ave,Springdale,AR,72764-7128,Jim Butenschoen,Administrator,4797566060,www.beautynwa.com,,,Washington County,-94.131834,36.16757,
107275,Marsha Kay Beauty College,408 Hwy 201 N,Mountain Home,AR,72653-3164,Marsha Kay Snedecor,Director,8704257575,marshakaybeautycollege.com,,,Baxter County,-92.386019,36.344658,
107293,Academy of Salon and Spa,311 S 16th St,Fort Smith,AR,72901,Patricia Anderson,President,4797825059,www.academysalonspa.com,,Mellie's Inc.,Sebastian County,-94.416327,35.380891,
107318,Mid-South Community College,2000 W.  Broadway,West Memphis,AR,72301-3829,Dr. Glen F. Fenter,President,8707336722,www.midsouthcc.edu,,,Crittenden County,-90.22285,35.145736,
107327,Arkansas Northeastern College,2501 S Division,Blytheville,AR,72316-1109,Dr. James Shemwell,President,8.71E+13,www.anc.edu,,,Mississippi County,-89.922491,35.897362,
107363,Margaret's Hair Academy Inc,305 East Gaines Street,Monticello,AR,71655,Eric Thompson,Owner,8703675533,,,,Drew County,-91.7887,33.629169,
107442,New Tyler Barber College Inc,1221 E 7th St,North Little Rock,AR,72114-4973,Ricky Bryant,President,5013750377,newtylerbarbercollege.com,,,Pulaski County,-92.254108,34.759076,
107460,North Arkansas College,1515 Pioneer Dr,Harrison,AR,72601-5508,Jackie Elliott,President,8707433000,www.northark.edu,,,Boone County,-93.087317,36.220528,
107488,Northwest Technical Institute,709 S Old Missouri Rd,Springdale,AR,72764,George V. Burch,President,47975188240,www.nwti.edu,,,Washington County,-94.116433,36.178617,
107512,Ouachita Baptist University,410 Ouachita St,Arkadelphia,AR,71998-0001,"Rex M. Horne, Jr.",President,8702455000,www.obu.edu,Ouachita Baptist,,Clark County,-93.052442,34.125045,
107521,College of the Ouachitas,One College Circle,Malvern,AR,72104-0816,Dr. Stephen Schoonmaker,President,5.01E+13,www.coto.edu,,,Hot Spring County,-92.821416,34.378745,
107549,Ozarka College,218 College Dr,Melbourne,AR,72556-0010,Dr. Richard  L. Dawe,President,8703687371,www.ozarka.edu,,,Izard County,-91.896355,36.053031,
107558,University of the Ozarks,415 N College Ave,Clarksville,AR,72830,Richard L.  Rich  Dunsworth,President,4799791000,www.ozarks.edu,,,Johnson County,-93.467924,35.477785,
107585,University of Arkansas Community College-Morrilton,1537 University Blvd.,Morrilton,AR,72110,Larry Davis,Chancellor,5019772000,www.uaccm.edu,,University of Arkansas System,Conway County,-92.728507,35.172136,
107600,Philander Smith College,900 W. Daisy Bates Drive,Little Rock,AR,72202-3799,Dr. Lloyd Hervey,Interim President,5013759845,www.philander.edu,,,Pulaski County,-92.28242,34.73666,
107619,Phillips Community College of the University of Arkansas,1000 Campus Drive,Helena,AR,72342-0785,Dr. Steven Murray,Chancellor,8703386474,www.pccua.edu,,,Phillips County,-90.617745,34.544976,
107637,Southeast Arkansas College,1900 Hazel St.,Pine Bluff,AR,71603,Dr. Stephen Hilterbran,President,8705435900,www.seark.edu,,,Jefferson County,-92.024731,34.209797,
107655,Professional Cosmetology Education Center,460 North Washington,El Dorado,AR,71730-4009,Robert F. Kelley,Registrar,8708649292,www.professionalcosmetologyeducation.edu,,,Union County,-92.663131,33.215124,
107664,Pulaski Technical College,3000 W Scenic Dr,North Little Rock,AR,72118-3347,Dr. Margaret Ellibee,President,5018122200,www.pulaskitech.edu,,,Pulaski County,-92.299729,34.78243,
107725,University of Arkansas Community College-Hope,2500 S Main,Hope,AR,71801,"Chris Thomason, J.D.",Chancellor,8707775722,www.uacch.edu,,University of Arkansas System,Hempstead County,-93.584528,33.64791,
107743,Rich Mountain Community College,1100 College Dr,Mena,AR,71953,Dr. Phillip Wilson,President,4793947622,www.rmcc.edu,,,Polk County,-94.2197,34.590793,
107789,Paul Mitchell the School-Arkansas,4156 N Steele Blvd,Fayetteville,AR,72703,Greg Kellogg,Owner,4794425181,www.pmtsarkansas.com,,Paul Mitchell Schools,Washington County,-94.154447,36.127461,
107831,Searcy Beauty College Inc,1004 S Main,Searcy,AR,72143,Clifteen Barker,"Owner, President",5012686300,searcybeautycollege.com/,,,White County,-91.73454,35.237723,
107840,Shorter College,604 Locust St,N Little Rock,AR,72114,O. Jerome Green,President,5.01E+12,www.shortercollege.org/,,,Pulaski County,-92.261331,34.75933,
107877,Williams Baptist College,60 W Fulbright Avenue,Walnut Ridge,AR,72476,Dr. Tom Jones,President,8708866741,www.wbcoll.edu,,,Lawrence County,-90.939876,36.126825,
107974,South Arkansas Community College,300 S West Ave,El Dorado,AR,71731-7010,Dr.Barbara R. Jones,President,8708628131,www.southark.edu,,,Union County,-92.666087,33.209446,
107983,Southern Arkansas University Main Campus,100 E. University,Magnolia,AR,71753,David Rankin,President,8702354000,WWW.SAUMAG.EDU,Southern Arkansas,,Columbia County,-93.235087,33.291195,
107992,Southern Arkansas University Tech,6415 Spellman Road,Camden,AR,71701-1906,Corbet Lamkin,Chancellor,8705744500,www.sautech.edu,,Southern Arkansas University System,Calhoun County,-92.719498,33.63037,
108056,University of Arkansas System Office,2404 N University,Little Rock,AR,72207-3608,Dr. Donald R. Bobbitt,President,5016862500,WWW.UASYS.EDU,,University of Arkansas System,Pulaski County,-92.343714,34.775989,
108065,Velvatex College of Beauty Culture,1520 Martin Luther King Dr,Little Rock,AR,72202-5452,Barbara Douglas,Owner,5013729678,www.velvatexcollege.com,,,Pulaski County,-92.289758,34.735724,
108092,University of Arkansas-Fort Smith,5210 Grand Ave,Fort Smith,AR,72913-3649,Paul Beran,Chancellor,4797887000,uafs.edu/,,University of Arkansas System,Sebastian County,-94.374073,35.385345,
108232,Academy of Art University,79 New Montgomery,San Francisco,CA,94105,Elisa Stephens,President,4152742200,www.academyart.edu,,,San Francisco County,-122.400686,37.787748,
108250,ITT Technical Institute-Rancho Cordova,10863 Gold Center Dr,Rancho Cordova,CA,95670-6034,Jeff Ortega,Director,9168513900,www.itt-tech.edu,,ITT Educational Services Inc.,Sacramento County,-121.281506,38.59172,
108269,Academy of Chinese Culture and Health Sciences,1601 Clay St,Oakland,CA,94612,John Nieters,President,51076377870,www.acchs.edu,,,Alameda County,-122.272733,37.806662,
108348,The Academy of Radio and TV Broadcasting,16052 Beach Blvd St 263n,Huntington Beach,CA,92647,Tom Gillenwater,Financial Aid Director,7148420100,WWW.ARBRADIO.COM,,,Orange County,-117.987666,33.728895,
108649,Avalon School of Cosmetology-Alameda,2318 Central Ave,Alameda,CA,94501,Clint Tryon,CFO,5105231050,avalon.edu,,EA Education Inc.,Alameda County,-122.243566,37.764203,
108667,College of Alameda,555 Ralph Appezzato Memorial Pky,Alameda,CA,94501,Dr. Eric Gravenberg,President,5105227221,www.peralta.edu,,California Community College System,Alameda County,-122.279261,37.78239,
108807,Allan Hancock College,800 South College Drive,Santa Maria,CA,93454-6399,Dr. Kevin Walthers,Superintendent/President,8059226966,www.hancockcollege.edu/,,,Santa Barbara County,-120.421486,34.942979,
108852,American Academy of Dramatic Arts-Los Angeles,1336 N La Brea,Los Angeles,CA,90028,John Polsky,CFO,3.23E+12,WWW.AADA.EDU,,American Academy of Dramatic Arts,Los Angeles County,-118.344097,34.095315,
108861,American Baptist Seminary of the West,2606 Dwight Way,Berkeley,CA,94704-3029,Paul Martin,President,5108411905,www.absw.edu,,,Alameda County,-122.256149,37.865252,
108870,American Film Institute Conservatory,2021 N Western Ave,Los Angeles,CA,90027-1625,Bob Gazzale,President and CEO,3238567600,www.AFI.com,,,Los Angeles County,-118.309989,34.10846,
108977,American Beauty College,646 S. Sunset Ave,West Covina,CA,91790,Tanya Rhiner,Chief Financial Officer,6.26E+12,www.american-beauty-college.com,,,Los Angeles County,-118.125036,33.884391,
109040,American Career College-Los Angeles,4021 Rosewood Avenue,Los Angeles,CA,90004,Tom McNamara,President,9497834800,americancareercollege.edu/,,American Career College Inc.,Los Angeles County,-118.292282,34.079236,
109086,American Conservatory Theater,30 Grant Ave,San Francisco,CA,94108-5834,Ellen Richard,Executive Director,4158343200,www.act-sf.org,,,San Francisco County,-122.404945,37.787326,
109208,American River College,4700 College Oak Dr,Sacramento,CA,95841-4286,Marie Smith,Interim President,9164848011,www.arc.losrios.edu/,,California Community College System,Sacramento County,-121.346012,38.649734,
109332,Everest College-Hayward,22336 Main Street,Hayward,CA,94541,Sam Shirazi,President/CEO,5105829500,www.bryman.edu,,"BioHealth Colleges, Inc",Alameda County,-122.084826,37.675438,
109350,Antelope Valley College,3041 West  Ave K,Lancaster,CA,93536-5426,Mr. Edward Knudson,President,6617226300,www.avc.edu,,,Los Angeles County,-118.186166,34.676207,
109651,Art Center College of Design,1700 Lida St,Pasadena,CA,91103,Lorne Buchman,President,6263962200,www.artcenter.edu,,,Los Angeles County,-118.186901,34.170844,
109721,Associated Technical College-Los Angeles,1670 Wilshire Blvd,Los Angeles,CA,90017-1604,Samuel Romano,President,2134136808,www.atcla.edu,,Diversified Education Company,Los Angeles County,-118.27243,34.055987,
109730,Associated Technical College-San Diego,707 Broadway-Ste 300,San Diego,CA,92101,Ali Pourhosseini,Director,6.19E+12,www.associatedtechcollege.com,,Diversified Education Company,San Diego County,-117.158203,32.715658,
109785,Azusa Pacific University,901 E Alosta,Azusa,CA,91702-7000,Jon Wallace D.B.A.,President,6269693434,www.apu.edu,Azusa Pacific,,Los Angeles County,-117.88795,34.130865,
109819,Bakersfield College,1801 Panorama Dr,Bakersfield,CA,93305-1299,Sonya Christian,President,6613954011,www.bakersfieldcollege.edu/,,California Community College System,Kern County,-118.973491,35.4108,
109907,Barstow Community College,2700 Barstow Road,Barstow,CA,92311,"Deborah DiThomas, Ph.D.",President,7602522411,www.barstow.edu,,California Community College System,San Bernardino County,-117.02523,34.871451,
109934,Bellus Academy-National City,1520 East Plaza Blvd,National City,CA,91950,Lynelle Lynch,President,61947466070,www.bellusacademy.edu,,Beauty Boutique Inc.,San Diego County,-117.090235,32.676762,
110060,Bethesda University of California,730 N. Euclid St,Anaheim,CA,92801,Dong Hwan Lim,Vice President,7145171945,www.buc.edu,,,Orange County,-117.941323,33.842295,
110097,Biola University,13800 Biola Ave,La Mirada,CA,90639-0001,Barry H. Corey,President,5629036000,www.biola.edu,,,Los Angeles County,-118.017342,33.904823,
110185,Brooks Institute,25/27 Mason Street,Santa Barbara,CA,93101,Sue Kirkman,President,8059663888,www.brooks.edu,,Career Education Corporation,Santa Barbara County,-119.695991,34.418552,
110194,Brownson Technical School,1110 Technology Cir Ste D,Anaheim,CA,92805,Donald P Brown,Administrator,7147749443,www.brownson.edu,,,Orange County,-117.906409,33.819,
110219,Bryan University,3580 Wilshire blvd suite 400,Los Angeles,CA,90010,John Kolacinski,President,2134848850,www.bryancollege.edu,,Bryan Career College Inc.,Los Angeles County,-118.302882,34.061406,
110246,Butte College,3536 Butte Campus Drive,Oroville,CA,95965-8399,Dr. Kimberly Perry,Superintendent/President,5308952511,www.butte.edu,,California Community College System,Butte County,-121.644691,39.649116,
110307,Phillips Graduate Institute,19900 Plummer Street,Chatsworth,CA,91311,"Yolanda Gorman, PhD",President,8183865600,pgi.edu,,,Los Angeles County,-118.567621,34.24202,
110316,California Institute of Integral Studies,1453 Mission Street,San Francisco,CA,94103,Joseph Subbiondo,President,4155756100,www.ciis.edu,,,San Francisco County,-122.416537,37.774768,
110334,Cabrillo College,6500 Soquel Dr,Aptos,CA,95003,Laurel Jones,Superintendent/President,8314796100,www.cabrillo.edu,,California Community College System,Santa Cruz County,-121.927926,36.9891,
